523_knowingsomeoneexpertwisecompetentlearnedacquaintancepersonknown,"knowing someone, expert, wise,competent, learned; acquaintance, person known",698,WISE
524_toknowtodiscernrecognizetocohabitwith,"to know; to discern, recognize; to cohabit with",3626,KNOW
525_wissentoknow,wissen (to know),,
526_tomakeknowntoinform,"to make known, to inform",,
527_promulgertoenact,promulger (to enact),,
528_toinquirefindout,"to inquire, find out",1309,ASK (INQUIRE)
529_idonotknowperhapsprobably,"I do not know; perhaps, probably",2278,PERHAPS
530_tomakeknowinform,"to make know, inform",,
531_idonotknowperhaps,I do not know; perhaps,2278,PERHAPS
532_tosplittoseparate,"to split, to separate",1437,SPLIT
533_toseparatetodividetosplittoknowtodistinguish,"to separate, to divide, to split; to know; to distinguish",3626,KNOW
534_todiscriminatetodiscerntoknow,"to discriminate, to discern; to know",3626,KNOW
535_tobeable,to be able,972,BE ABLE
536_manofmiddleage,man of middle age,,
537_tobesuccessful,to be successful,,
538_tobeabletotolerate,to be able to tolerate,,
539_tosign,(to) sign,1720,SIGN
540_tomakeacknowledgment,to make acknowledgment,,
541_tosign,to sign,1720,SIGN
542_towritetosealtoteachtomakeasigntomark,"to write, to seal, to teach, to make a sign, to mark",1672,WRITE
543_moon,moon,1313,MOON
544_moonnewmoonmonth,"moon, new moon; month",1313,MOON
545_moonmonth,"moon, month",2463,MOON OR MONTH
546_month,month,1370,MONTH
547_newmoonmonth,new moon; month,1370,MONTH
548_acharacteristicsuchasbrilliance,(a characteristic such as brilliance),,
549_littlemoonsasamuletsorjewelry,little moons (as amulets or jewelry),,
550_mondmonth,Mond (month),,
551_thenewmoonwhenitappears,"the new moon, when it appears",3691,NEW MOON
552_beginningofmonth,beginning of month,,
553_debutdumoisbeginningofthemonth,début du mois (beginning of the month),,
554_newmoonfirstdayofthemonth,"new moon, first day of the month",3691,NEW MOON
555_moonfirstdayofthemonth,"moon, first day of the month",1313,MOON
556_firstcrescentofmoon,first crescent of moon,,
557_1newmoon2month,1. new moon; 2. month,,
558_nose,nose,1221,NOSE
559_nosetipcrownendrindedgespurofland,"nose; tip, crown, end, rind, edge; spur of land",1221,NOSE
560_frontnearside,"front, near side",2194,FRONT (PART)
561_facadefront,façade (front),,
562_tipofthepennose,tip of the pen; nose,1221,NOSE
563_firstancient,"first, ancient",728,FIRST
564_root,root,670,ROOT
565_rootbasefoundation,"root, base, foundation",670,ROOT
566_wurzel,Wurzel,,
567_originsourceroot,"origin, source, root",670,ROOT
568_smallthornytrees,small thorny trees,,
569_smallthornytree,small thorny tree,,
570_basefoundation,"base, foundation",831,BASE
571_rootveinnervearterymuscle,"root, vein, nerve, artery, muscle",670,ROOT
572_wandloppeddressedbranch,"wand; lopped, dressed branch",,
573_stone,stone,857,STONE
574_weight,weight,2466,WEIGHT
575_stonegem,"stone, gem",857,STONE
576_rockstonegemsmallbuilding,"rock, stone, gem; small building",857,STONE
577_tree,tree,906,TREE
578_treetimberlumberwoodaromaticwoodwoodedarea,"tree; timber, lumber, wood; aromatic wood; wooded area",906,TREE
579_wood,wood,1803,WOOD
580_treeshrubbushwoodstickstaffofspear,"tree, shrub, bush; wood; stick, staff (of spear)",906,TREE
581_woman,woman,962,WOMAN
582_wife,wife,1199,WIFE
583_womanwifefemale,"woman, wife, female",962,WOMAN
584_womanwife,"woman, wife",962,WOMAN
585_womanmarriedwoman,"woman, married woman",962,WOMAN
586_frauehefrauwife,"Frau, Ehefrau (wife)",,
587_femalefeminine,"female, feminine",1551,FEMALE
588_woman,woman (?),962,WOMAN
589_womenfolk,womenfolk,,
590_womanfemale,"woman, female",2105,FEMALE PERSON
591_femaleofanimals,female (of animals),2262,FEMALE (OF ANIMAL)
592_female,female,1551,FEMALE
593_tendonmuscleveinnerve,"tendon, muscle, vein, nerve",1924,VEIN
594_veinartery,"vein, artery",525,BLOOD VESSEL
595_neckmusclecollarbone,neck muscle; collarbone,1994,COLLARBONE
596_tendonnerve,"tendon, nerve",1137,TENDON
597_armaboveelbow,arm above elbow,,
598_armaboveelbowfrontlegofcattle,"arm above elbow, front leg of cattle",,
599_rootarterysinewnerve,"root; artery, sinew, nerve",670,ROOT
600_veinsinewnerveartery,"vein, sinew, nerve, artery",1924,VEIN
601_spacebehindtheknees,space behind the knees,,
602_toentangletointerweave,"to entangle, to interweave",,
603_tobeintricatecomplicatedintermixed,"to be intricate, complicated, intermixed",,
604_tocatchinanetensnareentangle,"to catch in a net, ensnare, entangle",,
605_todiverttosetdifficultconditions,to divert; to set difficult conditions,,
606_tosetanetatrap,"to set a net, a trap",1075,TRAP (PITFALL)
607_mansonlord,man; son; lord,1554,MAN
608_son,son,1620,SON
609_man,man,1554,MAN
610_manlordmalechild,man; lord; male child,1554,MAN
611_womanladychild,"woman, lady, child",962,WOMAN
612_lord,lord,3153,LORD
613_manpersonlordmalechild,"man, person; lord; male child",1554,MAN
614_freewoman,free woman,,
615_ayoungmanwhojustreachedtheageofpuberty,a young man who just reached the age of puberty,,
616_kindofsmallbird,(kind of small) bird,937,BIRD
617_sparrow,sparrow,1854,SPARROW
618_bird,bird,937,BIRD
619_collbirdwingedcreaturesgindividualbird,"(coll.) bird, winged creature; (sg.) individual bird",937,BIRD
620_specialbirdsparrow,"special bird, sparrow",1854,SPARROW
621_birdspecialbirdsparrow,"bird; special bird, sparrow",937,BIRD
622_plbird,(pl.) bird,937,BIRD
623_birdfowl,"bird, fowl",937,BIRD
624_littlebird,little bird,,
625_littlebirdsparrow,"little bird, sparrow",1854,SPARROW
626_sperlingsparrow,Sperling (sparrow),,
627_birdotherthanbirdofprey,bird (other than bird of prey),937,BIRD
628_sandpiper,sandpiper,,
629_divinationfrombirdsaugury,"divination from birds, augury",,
630_paitpatoaugur,"(pa., itpa.) to augur",,
631_birdbirdsinsectnameofastar,"bird, birds; insect; name of a star",937,BIRD
632_vogelbird,Vogel (bird),,
633_todivinebyobservingtheflightofbirds,to divine by observing the flight of birds,,
634_goodfortuneluck,"good fortune, luck",720,GOOD LUCK
635_chickbroodyoungofabird,"chick, brood, young of a bird",2512,CHICK
636_chick,chick,2512,CHICK
637_brood,brood,2075,BROOD (VERB)
638_youngbird,young bird,,
639_birdeasterndialdovebirds,"bird (eastern dial.); dove, birds",1853,DOVE
640_birdsfowl,"bird(s), fowl",265,FOWL
641_ayoungoneofanyanimal,a young one of any animal,,
642_chickyoungbird,"chick, young bird",2512,CHICK
643_egg,egg,744,EGG
644_eggpltesticlesskullbaldportiononheadplarch,"egg; (pl.) testicles; skull, bald portion on head; (pl.) arch",744,EGG
645_eiegg,Ei (egg),,
646_tostrikebeat,"to strike, beat",353,STRIKE
647_tohittowoundtostrike,"to hit, to wound, to strike",1433,HIT
648_achoppingintrument,a chopping intrument,,
649_tokill,to kill,1417,KILL
650_weaver,weaver,3637,WEAVER
651_tosmash,to smash,,
652_tobeat,to beat,1665,BEAT
653_tostrike,to strike,353,STRIKE
654_tostriketoknock,"to strike, to knock",353,STRIKE
655_tostrikehit,"to strike, hit",353,STRIKE
656_ischlagenwerfenschieenwehentohitthrowshootblow,"I. schlagen, werfen, schießen; wehen (to hit, throw, shoot; blow)",1456,THROW
657_tosmitetodefeat,"to smite, to defeat",782,DEFEAT
658_defeat,defeat,782,DEFEAT
659_tosmitetocuttodestroy,"to smite, to cut, to destroy",1432,CUT
660_toshakemilktomakebutter,"to shake (milk), to make butter",1909,SHAKE
661_tobreaktosplit,"to break, to split",1437,SPLIT
662_tohit,to hit,1433,HIT
663_tohittobeattostrike,"to hit, to beat, to strike",1433,HIT
664_tohitbeatstrike,"to hit, beat, strike",1433,HIT
665_frapper,frapper,,
666_tostruggletowrestle,"to struggle, to wrestle",,
667_baby,baby,1289,BABY
668_childboytypeofsacrifice,"child, boy; type of sacrifice",2099,CHILD
669_skinfleshmeatbody,"skin; flesh, meat; body",763,SKIN
670_flesh,flesh,2259,FLESH
671_fleshmeat,"flesh, meat",2615,FLESH OR MEAT
672_fleshbodyhumanbeingmeat,"flesh, body; human being; meat",634,MEAT
673_fleischflesh,Fleisch (flesh),,
674_epidermismankind,epidermis; mankind,,
675_fleshmeathumanbeings,"flesh, meat; human beings (?)",634,MEAT
676_chairleshommesfleshpeople,"chair, les hommes (flesh; people)",1476,CHAIR
677_skincomplexionmaidenhead,"skin, complexion, maiden head",763,SKIN
678_skincomplexion,"skin, complexion",763,SKIN
679_rain,rain,658,RAIN (PRECIPITATION)
680_regenrain,Regen (rain),,
681_rainwateredfield,rainwatered field,,
682_tobegood,(to be) good,1035,GOOD
683_goodsweetfresharomaticbenevolent,"good, sweet, fresh, aromatic, benevolent",1035,GOOD
684_good,good,1035,GOOD
685_goodmerrypleasantinorderusable,"good; merry; pleasant; in order, usable",1035,GOOD
686_goodvaluablepreciouscostworth,"good; valuable, precious; cost, worth",1035,GOOD
687_gutgood,gut (good),1334,GUTS
688_pleasantdelightfuldelicioussweet,"pleasant, delightful, delicious, sweet",717,SWEET
689_tobewelldisposed,to be welldisposed,,
690_bonprecieuxgoodprecious,"bon, précieux (good, precious)",3002,PRECIOUS
691_toenjoy,to enjoy,,
692_togotoandfro,to go to and fro,,
693_toprowltomakeonesroundstoturnabout,"to prowl, to make one’s rounds, to turn about",,
694_torunawaytoflee,"to run away, to flee",956,FLEE
695_tocomeforthgoawayfleetooverflow,"to come forth, go away; flee; to overflow",3130,SPILL (SOMETHING)
696_toflee,to flee,956,FLEE
697_tobedry,to be dry,1398,DRY
698_dry,dry,1398,DRY
699_dryparalyzed,"dry, paralyzed",1398,DRY
700_drydriedup,"dry, dried up",1398,DRY
701_todryup,to dry up,1786,DRY UP
702_dryaridwithered,"dry, arid, withered",1398,DRY
703_foot,foot,1301,FOOT
704_footleg,"foot, leg",2098,FOOT OR LEG
705_legfoot,"leg, foot",2098,FOOT OR LEG
706_fufoot,Fuß (foot),,
707_leg,leg,1297,LEG
708_footleg,foot; leg,1301,FOOT
709_what,what,1236,WHAT
710_whathowwhy,"what; how, why?",1236,WHAT
711_breast,breast,1402,BREAST
712_chest,chest,1592,CHEST
713_breastchestbosom,"breast, chest, bosom",1402,BREAST
714_breastchest,"breast, chest",1592,CHEST
715_infrontof,in front of,1883,IN FRONT OF
716_cloud,cloud,1489,CLOUD
717_clouds,clouds,1489,CLOUD
718_cloudnameformercury,cloud; name for mercury,1489,CLOUD
719_togive,to give,1447,GIVE
720_tobelong,to be long,1203,LONG
721_longtall,"long, tall",1203,LONG
722_lenght,lenght,,
723_long,long,1203,LONG
724_longextendinglonglasting,"long, extending; longlasting",1203,LONG
725_talllong,"tall, long",1203,LONG
726_langlong,lang (long),,
727_tokeepinaplacetoremaintocontinue,"to keep in a place, to remain, to continue",987,REMAIN
728_durationoftime,duration of time,,
729_neck,neck,1333,NECK
730_neckhumpofcamelmountainridge,"neck, hump of camel; mountain ridge",1333,NECK
731_neckthroat,"neck, throat",1333,NECK
732_sideoftheneckbankofariver,side of the neck; bank of a river,,
733_sand,sand (?),671,SAND
734_sand,sand,671,SAND
735_blackfetidmudsoftearthhotashes,black fetid mud; soft earth; hot ashes,,
736_tobehightalllong,"to be high, tall, long",1203,LONG
737_highexalted,"high, exalted",1265,HIGH
738_tobehigh,to be high,1265,HIGH
739_high,high,1265,HIGH
740_tobedistantremotefaroff,"to be distant, remote, far off",1406,FAR
741_excessredundancesuperioritysmallmountains,"excess, redundance, superiority; small mountains",,
742_height,height,2985,HEIGHT
743_heightsthehighthehighest,"heights, the high, the highest",1265,HIGH
744_tobefartobelong,"to be far, to be long",1406,FAR
745_hightalllong,"high, tall, long",1203,LONG
746_tobecircularroundtoroll,"to be circular, round, to roll",827,ROLL
747_round,round,1395,ROUND
748_earring,earring,770,EARRING
749_totieorwraparoundtorollaround,"to tie or wrap around, to roll around",1917,TIE
750_celeritasspeed,celeritas (speed),,
751_tobequickhasty,"to be quick, hasty",1631,FAST
752_ablackinsectthatrollsalongalittleballofdung,a black insect that rolls along a little ball of dung,,
753_tomakeanenclosuretosurroundwithawall,"to make an enclosure, to surround with a wall",,
754_topileupinacircletoassemble,"to pile up in a circle, to assemble",3638,ASSEMBLE (GET TOGETHER)
755_tobuildahedgeorpalisade,to build a hedge or palisade,,
756_tomakehurry,to make hurry,,
757_tohurry,to hurry,754,HURRY
758_toroll,to roll,827,ROLL
759_tobearakidbeforetimegoatoranotheranimal,to bear a kid before time (goat or another animal),,
760_1round2wellshapedpretty,"1. round; 2. wellshaped, pretty",2410,GOOD-LOOKING
761_tosay,to say,1458,SAY
762_orderdemand,"order, demand",1128,ORDER
763_tosaytothinktointendtogiveorders,to say; to think; to intend; to give orders,1458,SAY
764_tosaytell,"to say, tell",1458,SAY
765_tosaytosupposeconsidertoorder,"to say; to suppose, consider; to order",1458,SAY
766_tosayspeak,"to say, speak",1458,SAY
767_isagentosay,I. sagen (to say),,
768_toordertocommand,"to order, to command",1998,COMMAND
769_ordonnertoorderdirect,"ordonner (to order, direct)",,
770_tocommandtoproclaim,"to command, to proclaim",1998,COMMAND
771_tosit,to sit,1416,SIT
772_tositdownphysicallytoresideandlivesomewhere,to sit down physically; to reside and live somewhere,,
773_tositdowntosit,"to sit down, to sit",1416,SIT
774_tositdowntosittodwell,"to sit down, to sit; to dwell",1416,SIT
775_tosittoremaintoinhabittosettle,to sit; to remain; to inhabit; to settle,1416,SIT
776_tositstay,"to sit, stay",1416,SIT
777_isichsetzentositdown,I. sich setzen (to sit down),,
778_tojump,to jump,1829,JUMP
779_tosittoreside,"to sit, to reside",1416,SIT
780_etreassisresiderdanstositresidein,"être assis, résider dans (to sit, reside in)",,
781_sanctumseatshrine,"sanctum, seat, shrine",1476,CHAIR
782_totakeawifetomarry,"to take a wife, to marry",203,MARRY
783_toswim,to swim,1439,SWIM
784_towashoneselfbathe,"to wash oneself, bathe",138,BATHE
785_towashosbathe,"to wash o.s., bathe",138,BATHE
786_towashperformablutions,"to wash, perform ablutions",1453,WASH
787_ischwimmentoswim,I. schwimmen (to swim),,
788_towalk,to walk,1443,WALK
789_togotomovetoproceed,to go; to move; to proceed,695,GO
790_togo,to go,695,GO
791_togowalk,"to go, walk",695,GO
792_togobackreturnpatowalk,"to go back, return; (pa.) to walk",581,COME BACK
793_toperishtobecomeinabadstatetodie,"to perish, to become in a bad state; to die",1494,DIE
794_tocomplytoconform,"to comply, to conform",,
795_toexertoneselftodie,to exert oneself; to die,1494,DIE
796_totoiltogetweary,"to toil, to get weary",,
797_tobeverytiredandthirsty,to be very tired and thirsty,,
798_toperish,to perish,2865,DIE (FROM ACCIDENT)
799_day,day,1225,DAY (NOT NIGHT)
800_daysun,"day, sun",1343,SUN
801_tagsonnedaysun,Tag; Sonne (day; sun),1343,SUN
802_today,today,1283,TODAY
803_1sun2day,1. sun; 2. day,,
804_wildbeastlion,"wild beast, lion",1386,LION
805_animalwildanimalbeast,"animal, wild animal, beast",619,ANIMAL
806_femaleelephant,female elephant,,
807_chameleon,chameleon,1555,CHAMELEON
808_wildandferociousbeastmostlyappliedtoleopard,wild and ferocious beast (mostly applied to leopard),,
809_wildanimalbeastverminvarmint,"wild animal, beast; vermin, varmint",958,WILD ANIMAL
810_beastwildanimal,"beast, wild animal",958,WILD ANIMAL
811_wildanimalbeast,"wild animal, beast",958,WILD ANIMAL
812_lion,lion,1386,LION
813_lioness,lioness,,
814_lionlioness,"lion, lioness",1386,LION
815_tobelikeresemble,"to be like, resemble",1777,RESEMBLE
816_figureofaman,figure (of a man),1945,IDOL
817_tobelikesimilar,"to be like, similar",1558,SIMILAR
818_similarityimagefigureform,"similarity; image, figure, form",1945,IDOL
819_imageeffigy,"image, effigy",,
820_uncertainoutlinesofafigureorofanobject,uncertain outlines of a figure or of an object,,
821_tobesimilar,to be similar,1558,SIMILAR
822_equalamountequivalent,"equal amount, equivalent",,
823_tobehighhaughtyarrogant,"to be high, haughty, arrogant",1265,HIGH
824_arrogance,arrogance,,
825_tobehightobearrogant,to be high; to be arrogant,1265,HIGH
826_highproud,"high, proud",174,PROUD
827_sideandbackoftorso,side and back of torso,,
828_spinebackloinbody,"spine, back; loin; body",1291,BACK
829_bodyespback,"body, esp. back",1480,BODY
830_bodytrunk,"body, trunk",1480,BODY
831_backbody,"back, body",1291,BACK
832_side,side,682,SIDE
833_bodytrunkthickness,"body, trunk; thickness",1480,BODY
834_flanksideborder,"flank, side, border",682,SIDE
835_zubeitobei,zu; bei (to; bei),,
836_sidehalf,"side, half",816,HALF
837_sideflankribloins,"side, flank, rib, loins",801,RIB
838_slopehillsidesideflank,"slope, hillside; side, flank",682,SIDE
839_heightofbodystature,"height of body, stature",,
840_tosteal,to steal,713,STEAL
841_tostealtohide,"to steal, to hide",713,STEAL
842_tostealtoactasathief,to steal; to act as a thief,713,STEAL
843_stormcloud,storm cloud,,
844_cloudlargestormcloud,"cloud, large storm cloud",1489,CLOUD
845_thickdarkness,thick darkness,,
846_clouddarkmist,"cloud, dark mist",1489,CLOUD
847_tobedarkenedtobeeclipsed,"to be darkened, to be eclipsed",,
848_tobedarkblack,"to be dark, black",163,BLACK
849_blackdark,"black, dark",163,BLACK
850_darkness,darkness,11,DARKNESS
851_gloom,gloom,,
852_tooppresswrongtoaccusefalsely,"to oppress, wrong; to accuse falsely",401,OPPRESS
853_toactwrongfullyivtobecomedark,"to act wrongfully, IV. to become dark",,
854_black,black,163,BLACK
855_darkbrownofcomplexioncolorofamulescoat,"dark brown of complexion, color of a mule’s coat",,
856_tobedarkofcomplexiondarkbrownofskinbetweenkaylightbrownandtkurblack,"to be dark of complexion, dark brown of skin (between ḳäy [light brown] and ṭəḳur [black])’",,
857_bedarkbeblack,"be dark, be black",163,BLACK
858_blackmancattleobject,"black (man, cattle, object)",1153,CATTLE
859_noir,noir,,
860_tobedarktobeblack,"to be dark, to be black",706,DARK
861_togodark,to go dark,,
862_obscurcirtodarken,obscurcir (to darken),,
863_tobreak,to break,680,BREAK (DESTROY OR GET DESTROYED)
864_splinter,splinter,,
865_damagefrombbreakingofftwigsofbranches,damage fromb breaking off twigs of branches,,
866_alkasrbrokenpartbreaking,ˀalkasr (broken part; breaking),,
867_tosnaptobreaktheneck,to snap; to break the neck,2558,BREAK (CLEAVE)
868_tobeangry,to be angry,2223,BE ANGRY
869_tobecomeangry,to be(come) angry,2223,BE ANGRY
870_toreach,to reach,1387,ARRIVE
871_tobesufficienttobeequaltotoamounttodtomakereachto,"to be sufficient, to be equal to, to amount to, (D) to make reach to",,
872_tocome,to come,1446,COME
873_tomeettoruninto,"to meet, to run into",1831,MEET
874_toreachtomeettofind,"to reach, to meet, to find",719,FIND
875_toarrivereachtohappen,"to arrive, reach; to happen",1387,ARRIVE
876_igelangenankommenreifwerdentoarrivecomegetripe,"I. gelangen, ankommen; reif werden (to arrive, come; get ripe)",1446,COME
877_togotoproceedtomarchtoreachaplace,"to go, to proceed, to march; to reach a place",695,GO
878_setrouveraunendroittooccurinaplace,se trouver à un endroit (to occur in a place),,
