ID	DOCULECT	CONCEPT	VALUE	TOKENS	NOTE	COGID
17207	Maalula	Hand, (seltener) Arm	īḏā		(GNDM 19)	23
17208	Mlaḥso	Hand, Seite (hand, side)	izo		(Jastrow 1994: 179)	23
15794	Turoyo	Hand (hand)	iḏo		(RW 248)	23
17210	Urmi	hand, handle	iydə		(Rosenthal 1967: 99)	23
17209	Hertevin	Hand, Seite (hand, side)	ˀida		(Jastrow 1988: 182)	23
8676	Sabaic	hand	yd		(SD 167)	23
8682	Minaean	hand	yd		(LM 108)	23
8679	Qatabanian	hand	yd		(LIQ 80)	23
5890	Geez	hand	ˀəd		(CDG 7)	23
5891	Tigre	hand	ˀəde		(WTS 383)	23
5892	Tigrinya	hand	ˀid		(TED 1526)	23
5893	Amharic	hand	əǯǯ		(AED 1313)	23
6578	Argobba	hand, arm	ənǯ		(Leslau 1997:191, AAD 318)	23
5895	Harari	hand	iǯi		(EDH 22)	23
6580	Selti	hand, arm	ənǯe		(EDG 28)	23
6579	Wolane	hand, arm	ənǯ		(EDG 28)	23
6581	Zway	hand, arm	ənǯi		(EDG 28)	23
6582	Chaha	hand, arm	äǯ		(EDG 28)	23
6583	Ezha	hand, arm	äǯ		(EDG 28)	23
6585	Endegen	hand, arm	äǯ		(EDG 28)	23
6584	Ennemor	hand, arm	äǯ		(EDG 28)	23
6586	Gyeto	hand	äǯ		(EDG 28)	23
6587	Muher	hand, arm	äǯ		(EDG 28)	23
6588	Masqan	hand	äǯ		(EDG 28)	23
6589	Gogot	hand, arm	äǯ		(EDG 28)	23
6590	Soddo	hand, arm	äǯ		(EDG 28)	23
994	Mehri	hand, arm	ḥ-ayd		(ML 420)	23
2465	Jibbali	hand	éd		(JL 313)	23
17206	Harsusi	hand, arm, forepaw	ḥayd		(HL 146)	23
3027	Soqotri	hand, arm	éˀed, ed		(LS 52; CSOL I 465; CSOL II 378 )	23
	PS	head	*raˀš-		(SED I No. 225)	24
85	Akkadian	head; servant, slave; top, summit; beginning	rēšu		(CAD R 277, AHw. 973)	24
17941	Ebla	SAG	rí-še₆		(Krebernik 1983: 46, Blažek 1994: 79)	24
507	Ugaritic	head	rˀiš		(DUL 724)	24
6208	Amarna Canaanite	head	ru-šu-nu (with 1 pl. pron. suff.)		(DNWSI 1042)	24
6209	Phoenician	head	rˀš		(Tomback 1978: 297)	24
620	Hebrew	head; person; beginning; leader, chief	rō(ˀ)š		(HALOT 1164)	24
6207	Moabite	head	rš		(DNWSI 1042)	24
6210	Deir Alla	head	rˀš		(DNWSI 1042)	24
6211	Old Aramaic	head	rˀš		(DNWSI 1042)	24
6212	Official Aramaic	head	rˀš, rš, ryš		(DNWSI 1042)	24
24656	Biblical Aramaic	head; beginning	rē(ˀ)š		(HALAT 1777)	24
6214	Palmyrean	head	rš		(DNWSI 1042)	24
6213	Nabataean	head	rˀš		(DNWSI 1042)	24
6217	Jewish Palestinian Aramaic	head	ryš		(DJPA 510)	24
6224	Christian Palestinian Aramaic	head	ryš, det. ryšˀ		(DCPA 400)	24
6225	Samaritan	head	ryš		(DSA 833)	24
6219	Jewish Babylonian Aramaic	head, top	rēšā, rˀšˀ		(DJBA 1078)	24
621	Syriac	head; top, summit; point; beginning	rešā		(LSyr. 728, SL 1462)	24
6222	Mandaic	head	riša		(MD 434)	24
6228	Maalula	Kopf	raiša		(GNDM 77)	24
15712	Turoyo	Haupt, Kopf; Ende, Spitze (head; end, top)	rišo		(RW 443)	24
6230	Arabic	head	raˀs­-		(Lane 995, BK 1 793)	24
6233	Sabaic	head	rˀs₁		(SD 112)	24
6202	Geez	head	rəˀs		(CDG 458)	24
6203	Tigre	head	raˀas		(WTS 155)	24
6204	Tigrinya	head	rəˀsi		(TED 572)	24
6205	Amharic	head	ras		(AED 381)	24
6206	Harari	head	urūs		(EDH 32)	24
995	Mehri	head	ḥə-rōh		(ML 310)	24
2466	Jibbali	head	rέš		(JL 201)	24
24657	Harsusi	head	ḥé-rih, ḥe-rīh		(HL 101)	24
700	Soqotri	1. head; 2. top, upper part	ri		(LS 390; CSOL I 631; CSOL II 559; Naumkin et al. 2015a:81)	24
	PS	skull	*ḳVdḳVd-		(SED I No. 159)	25
84	Akkadian	head	ḳaḳḳadu		(CAD Q 100, AHw. 899)	25
6241	Ebla	= Sum. SAGxIGI	gag-gú-tum /ḳaḳḳudum/		(VE 267, Krebernik 1983: 12)	25
6238	Ugaritic	skull, crown	ḳdḳd		(DUL 694)	25
6243	Hebrew	skull	ḳodḳōd		(HALOT 1071)	25
6249	Jewish Palestinian Aramaic	head, skull	ḳwdḳd		(DJPA 478)	25
6255	Samaritan	head, leader	ḳdḳd		(DSA 758)	25
23496	Jewish Babylonian Aramaic	head, skull, vertex	ḳodḳədā		(Jastrow 1317)	25
6250	Jewish Babylonian Aramaic	skull	ḳwdḳdˀ		(DJBA 989)	25
23497	Mlaḥso	skull	kotke		(J Mlaḥ. 180])	25
6256	Arabic	part of the back of the neck that is between the ears	maqadd-, muqadd­-		(BK 2 683, Lane 2492)	25
23498	Harari	front, forward, chief, head	ēḳäd		(EDH 30)	25
	PS	to hear	*šmˁ		(CDG 501, Kogan 2015: 32)	26
5739	Akkadian	to hear, to listen, to obey	šemû		(CAD Š₂ 277, AHw. 1211)	26
23737	Ebla	to hear	sa-ma-um /šamāˁum/		(VE 393, Kogan–Krebernik 2021b: 683)	26
508	Ugaritic	to hear	šmˁ		(DUL 823)	26
622	Hebrew	to hear; to obey; to understand	šmˁ		(HALOT 1570)	26
6271	Jewish Palestinian Aramaic	to hear, to listen	šmˁ		(DJPA 558)	26
6275	Samaritan	to hear	šmˁ		(DSA 909)	26
6273	Jewish Babylonian Aramaic	to hear, to listen	šmˁ		(DJBA 1158)	26
623	Syriac	to hear, listen to; to hearken; to obey	šmˁ		(LSyr. 786, SL 1574)	26
6274	Mandaic	to hear, listen	šma		(MD 469)	26
15966	Turoyo	I. hören (to hear)	šmˁ		(JL 180)	26
6259	Geez	to hear	samˁa		(CDG 501)	26
6260	Tigre	to hear	sämˁa		(WTS 174)	26
6262	Tigrinya	to hear	sämˁe		(TED 657)	26
6264	Amharic	to hear	sämma		(AED 462)	26
23196	Argobba	to hear	sämmäˁ, sämmaˁ		(AAD 135)	26
6267	Harari	to hear	sämaˀa		(EDH 140)	26
23202	Selti	to hear	säma		(EDG 545)	26
23201	Chaha	to hear	säma		(EDG 545)	26
23197	Ezha	to hear	sämma		(EDG 545)	26
23198	Muher	to hear	sämma		(EDG 545)	26
23199	Masqan	to hear	sämma		(EDG 545)	26
23200	Gogot	to hear	sämma		(EDG 545)	26
6265	Soddo	to hear	sämma		(EDG 545)	26
996	Mehri	to hear	hīma		(ML 157)	26
2468	Jibbali	to hear	šĩˁ		(JL 262)	26
	PS	heart	*libb-		(SED I No. 174)	27
5741	Akkadian	heart	libbu		(CAD L 164, AHw. 549)	27
509	Ugaritic	heart	lb		(DUL 489)	27
5750	Phoenician	heart	lb		(Tomback 1978: 155)	27
624	Hebrew	heart; one's inner self; inclination, disposition, will, intention; reason	lēb		(HALOT 513)	27
5761	Jewish Palestinian Aramaic	heart, mind	lb		(DJPA 275)	27
5760	Christian Palestinian Aramaic	heart	lb, lyb		(DCPA 191)	27
5762	Samaritan	heart	lb		(DSA 422)	27
5763	Jewish Babylonian Aramaic	heart, stomach	libbā		(DJBA 623)	27
625	Syriac	heart, inside of the body; center, pith, inside; cake	lebbā		(LSyr. 354, SL 666)	27
5764	Mandaic	heart, mind, center	liba		(MD 234)	27
5756	Maalula	Herz	leppa (suff. lippi)		(GNDM 52)	27
5759	Turoyo	Herz (heart)	lebo		(RW 294)	27
89	Arabic	what is in the inside; understanding, intelligence, mind	lubb-		(Lane 2643)	27
5751	Sabaic	heart	lb		(SD 81)	27
5753	Sabaic	palmheart	lbb		(SD 81)	27
5754	Minaean	heart	lb		(LM 56)	27
5743	Geez	heart; mind	ləbb		(CDG 305)	27
5745	Tigre	heart	ləb		(WTS 39)	27
5746	Tigrinya	heart	ləbbi		(TED 99)	27
5748	Amharic	heart; belly	ləbb		(AED 71)	27
6834	Argobba	heart	ləbb		(Leslau 1997:210, AAD 63)	27
6835	Gafat	heart	ləb, ləbu, ləbo		(Leslau 1945:160)	27
6836	Muher	heart	ləbb		(EDG 373)	27
6837	Gogot	heart	ləbb		(EDG 373)	27
5749	Soddo	heart	ləbb		(EDG 373)	27
997	Mehri	heart	ḥə-wbeb		(ML 250)	27
2467	Jibbali	heart	ub		(JL 159)	27
6471	Jibbali	heart	ubbə́tə		(JL 159)	27
24323	Harsusi	heart	ḥe-lbēb		(HL 82 )	27
7799	Soqotri	heart	éľbeb		(LS 61, CSOL I 600, CSOL II 524)	27
	PS	heart, middle of the body	*ḳalb-/*ḳabl-		(SED I No. 161)	28
86	Akkadian	middle, center, middle part	ḳablu		(CAD Q 6, AHw. 887)	28
87	Arabic	heart	qalb-		(Lane 2553)	28
6332	Geez	thought, wish	ḳalb		(CDG 427)	28
88	Harari	heart	ḳälbi		(EDH 124)	28
6329	Mehri	mind, intelligence, memory; heart; intention	ḳāb		(ML 230)	28
6331	Jibbali	heart	ḳεlb		(JL144)	28
6330	Harsusi	sense, intelligence, reason, mind; memory; morale; heart	ḳalb		(HL 75)	28
	PS	horn	*ḳarn-		(SED I No. 168)	29
6509	Akkadian	horn	ḳarnu		(CAD Q 134, AHw. 904)	29
510	Ugaritic	horn	ḳrn		(DUL 170)	29
6510	Phoenician	horn	ḳrn		(Tomback 1978: 294)	29
626	Hebrew	horn	ḳärän		(HALOT 1144)	29
6512	Biblical Aramaic	horn	ḳärän, det. ḳarnā		(HALOT 1776)	29
6511	Palmyrean	horn	ḳrnˀ		(DNWSI 1034)	29
6515	Jewish Palestinian Aramaic	horn	ḳrn		(DJPA 506)	29
6514	Christian Palestinian Aramaic	horn	ḳrnˀ (det.)		(DCPA 384)	29
6516	Jewish Babylonian Aramaic	horn, vessel, corner	ḳarnā		(DJBA 1044)	29
627	Syriac	horn	ḳarnā		(LSyr. 697, SL 1412)	29
6513	Mandaic	horn	ḳarna		(MD 403)	29
15701	Turoyo	Horn (horn)	qarno		(RW 402)	29
9010	Arabic	horn	qarn-		(BK 2 727, Lane 2987)	29
6333	Geez	horn	ḳarn		(CDG 442)	29
6334	Tigre	horn	ḳär		(WTS 242)	29
6335	Tigrinya	horn	ḳärni		(TED 942)	29
6336	Amharic	horn	ḳänd		(AED 791)	29
19639	Argobba	horn	ḳänd		(Leslau 1997:216, AAD 188)	29
6338	Harari	horn	ḳär		(EDH 128)	29
6517	Selti	horn	ḳär		(EDG 494)	29
6518	Wolane	horn	ḳär		(EDG 494)	29
6519	Zway	horn	ḳär		(EDG 494)	29
19640	Gafat	horn	ḳändä, ḳändi		(Leslau 1956:224; 1945:168)	29
6522	Chaha	horn	ḳän		(EDG 494)	29
6526	Ezha	horn	ḳänn		(EDG 494)	29
6523	Endegen	horn	ḳän		(EDG 494)	29
6524	Ennemor	horn	ḳän		(EDG 494)	29
6525	Gyeto	horn	ḳän		(EDG 494)	29
6520	Muher	horn	ḳär		(EDG 494)	29
6527	Masqan	horn	ḳänn		(EDG 494)	29
6521	Gogot	horn	ḳär		(EDG 494)	29
6337	Soddo	horn	ḳär		(EDG 494)	29
998	Mehri	horn	ḳōn		(ML 236)	29
2607	Jibbali	horn	ḳun		(JL 149)	29
	PS	I	*ˀanāku/ˀanV		(CDG 26, Kogan 2015: 32)	30
7892	Akkadian	I	anāku		(CAD A₂ 106, AHw. 49)	30
18018	Ebla	I	an-na		(Catagnoti 2012:69)	30
511	Ugaritic	I	ˀan, ˀank		(DUL 76)	30
628	Hebrew	I	ˀănī		(HALOT 72)	30
1138	Hebrew	I	ˀānōkī		(HALOT 71‒72)	30
15986	Jewish Babylonian Aramaic	I	ˀănā		(DJBA 143)	30
629	Syriac	I	ˀenā		(LSyr. 27, SL 58)	30
15985	Mandaic	I	ana		(MD 24)	30
15695	Turoyo	ich (I)	ono		(JL 175)	30
21452	Arabic	I	ˀana		(Lane 103)	30
18019	Sabaic	I	ˀn		(SD 6)	30
6595	Geez	I	ˀana		(CDG 26)	30
6596	Tigre	I	ˀana		(WTS 371)	30
6597	Tigrinya	I	ˀanä		(TED 1473)	30
6598	Amharic	I	əne		(AED 1211)	30
6600	Harari	I	ān		(EDH 27)	30
17984	Selti	I	ihä		(EDG 31)	30
18021	Wolane	I	ihe		(EDG 31)	30
18020	Chaha	I	əya		(EDG 116)	30
6599	Muher	I	anä		(EDG 54)	30
18000	Masqan	I	əyya		(EDG 116)	30
	PS	knee	*bi/ark-		(SED I No. 39)	31
7910	Akkadian	knee, lap	birku, burku		(CAD B 255, AHw. 129)	31
512	Ugaritic	knee	brk		(DUL 237)	31
630	Hebrew	knee	bäräk		(HALOT 160)	31
6604	Biblical Aramaic	(du. suff. 3ms) knee	birkōhī		(HALOT 1839)	31
6601	Jewish Palestinian Aramaic	knee	brkh		(DJPA 114)	31
6602	Jewish Babylonian Aramaic	knee	birkā		(DJBA 206)	31
631	Syriac	knee; bowing down, genuflection; middle part of plow	burkā		(LSyr. 96, SL 131)	31
6603	Mandaic	knee	burka		(MD 57)	31
6606	Mlaḥso	Knie (knee)	berko		(Jastrow 1994: 170)	31
6605	Turoyo	Knie (knee)	barko		(RW 56)	31
6608	Barwar	knee	bǝrka		(Khan 2008: 1248)	31
6607	Hertevin	Knie (knee)	berka		(Jastrow 1988: 183)	31
13508	Arabic	to kneel	bārikat-­		(Lane 193, BK 1 116)	31
6339	Geez	knee	bərk		(CDG 105)	31
6340	Tigre	knee	bərək		(WTS 278)	31
6341	Tigrinya	knee	bərki		(TED 1125)	31
13507	Harari	the unit between two joints (in a finger, sugar cane)	bərḫi		(EDH 45)	31
90	Selti	knee	bərk		(EDG 153)	31
91	Wolane	knee	bərk		(EDG 153)	31
1001	Mehri	knee	bark		(ML 52)	31
2610	Jibbali	knee	bɛrk		(JL 28)	31
21674	Harsusi	knee	bark		(HL 19)	31
	PWS	knee	*rVk(u)b(-­at)­-		(SED I No. 232)	32
6610	Biblical Aramaic	(du. suff. 3 ms) knee	ˀarkubbāṯēh		(HALOT 1825)	32
8999	Jewish Palestinian Aramaic	knee	ˀrkwbth		(DJPA 7)	32
6611	Jewish Palestinian Aramaic	knee	ˀarkubbā		(DJPA 75)	32
6612	Christian Palestinian Aramaic	knee	ˀrkwbˀ, det. ˀrkwbtˀ		(DCPA 29)	32
6613	Samaritan	knee	ˀrkwbyn (du. pl.)		(DSA 834)	32
24808	Syriac	knee	ríkbe		(Maˁṣarānī-Segal 230)	32
6609	Maalula	Knie	rḫoppṯā		(GNDM 76)	32
92	Arabic	knee	rukbat-		(Lane 1143)	32
17931	Geez	shoulder blade	rākub		(CDG 469)	32
17932	Tigre	shoulderjoint	märkäb		(WTS 157)	32
	PS	liver	*kabid-		(SED I No. 141)	33
93	Akkadian	emotions, thought, mind, spirit	kabattu		(CAD K 11, AHw. 416)	33
515	Ugaritic	liver	kbd		(DUL 424)	33
632	Hebrew	liver	kābēd		(BDB 458; HALOT  456)	33
23090	Jewish Palestinian Aramaic	liver	kabdā		(Jastrow 607)	33
633	Syriac	liver; anger	kabdā		(LSyr. 315, SL 595)	33
23091	Mandaic	liver; digestive organ	kabda, kabada		(MD 195, 194)	33
5877	Arabic	middle, interior	kabid-		(Lane 2585)	33
250	Geez	liver, stomach, belly	kabd		(CDG 273)	33
252	Tigre	belly, heart, interior	käbəd		(WTS 412)	33
253	Tigrinya	stomach, belly, liver, abdomen	käbdi		(TED 1635)	33
6809	Amharic	stomach, belly, abdomen	hod		(AED 29)	33
6810	Argobba	stomach, belly, abdomen	hod		(AAD 45)	33
6343	Harari	liver	kūd		(EDH 90)	33
6811	Selti	liver	käbd		(EDG 333)	33
6812	Wolane	liver	häbd		(EDG 333)	33
6342	Chaha	liver	ḫäpt		(EDG 333)	33
6815	Ezha	liver	ḫäbəd		(EDG 333)	33
6818	Endegen	liver	härt		(EDG 333)	33
6816	Ennemor	liver	xärt		(EDG 333)	33
6817	Gyeto	liver	xärt		(EDG 333)	33
6813	Muher	liver	häbəd		(EDG 333)	33
6814	Masqan	liver	häbəd		(EDG 333)	33
1005	Mehri	liver	šəbdīt		(ML 392)	33
2614	Jibbali	liver	s̃ubdét		(JL 266)	33
23092	Harsusi	liver	šəbdēt		(HL 123)	33
7515	Soqotri	liver	šébdeʰ		(LS 410; CSOL I 567; CSOL II 590)	33
	PS	intestines, entrails	*mVˁay-		(SED I No. 185)	34
94	Akkadian	liver (examined by the haruspex), liver model; omen	amūtu		(CAD A₂ 96, AHw. 46)	34
6663	Hebrew	entrails, intestines	mēˁayim		(HALOT 609)	34
24372	Biblical Aramaic	belly	məˁē		(HALOT 1740)	34
24371	Demotic Aramaic	belly	mˁyn		(DNWSI 1260)	34
15959	Jewish Babylonian Aramaic	intestines	məˁayyā		(DJBA 694)	34
15960	Syriac	intestines	məˁūṯā		(LSyr. 397, SL 800)	34
15958	Syriac	intestines	məˁayyā		(LSyr. 397, SL 800)	34
11883	Mandaic	entrails, intestines	mia		(MD 265)	34
24373	Maalula	guts, entrails	maˁwṯa		(GNDM 56)	34
15957	Turoyo	Eingeweide (guts)	məˁwoṯe		(RW 332)	34
15956	Turoyo	Darm (intestines)	maˁye		(RW 301)	34
6665	Arabic	intestines	maˁy-, maˁan		(BK 2 1131)	34
6666	Geez	intestine	ˀamāˁut		(CDG 23)	34
6667	Tigre	bowels	məˁo		(WTS 135)	34
24374	Tigrinya	intestine	ˀamˁut		(Bass. 491)	34
6668	Mehri	intestine	məˀəwəyēn		(ML 260)	34
24375	Harsusi	intestine	mˁeyīn		(HL 87)	34
	PS	mouth	*pay-		(SED I No. 223)	35
7932	Akkadian	mouth	pû		(CAD P 453, AHw. 872)	35
521	Ugaritic	mouth	p		(DUL 657)	35
17946	Phoenician	mouth, word	p-y (1, 3 m. sg. suff.)		(Tomback 1978: 261)	35
634	Hebrew	mouth; opening	pǟ		(HALOT 914)	35
2295	Samalian	mouth	pm		(DNWSI 916)	35
2280	Old Aramaic	mouth	pm		(DNWSI 916)	35
17947	Official Aramaic	mouth	pm		(DNWSI 916)	35
23321	Biblical Aramaic	mouth	pūm		(HALOT 1765)	35
17949	Demotic Aramaic	mouth	pm		(DNWSI 1263)	35
17948	Nabataean	mouth	pwm		(DNWSI 916)	35
6673	Jewish Palestinian Aramaic	mouth, opening	päm		(DJPA 437)	35
6672	Christian Palestinian Aramaic	mouth, opening, entrance, sharp edge of blade	pm, pym, det. pmˀ, pymˀ		(DCPA 333)	35
6674	Samaritan	mouth	pm		(DSA 687)	35
6675	Jewish Babylonian Aramaic	mouth, opening, top, entrance, edge	pūmā		(DJBA 889)	35
635	Syriac	mouth; opening; flesh (of fruit); sharp edge (of sword)	pūmā		(LSyr. 577, SL 1165)	35
6676	Mandaic	mouth, opening	puma		(MD 368)	35
11558	Maalula	mouth	ṯemma		(GNDM 102)	35
2282	Mlaḥso	Mund, Öffnung (mouth, opening)	pemo		(Jastrow 1994:185)	35
11559	Turoyo	Mund, Maul (mouth, muzzle)	femo		(RW 155)	35
23322	Hertevin	mouth	pemma		(Jastrow 1988 195)	35
2283	Arabic	mouth	fam-		(Lane 2446)	35
17950	Sabaic	voice, authority	f		(SD 43)	35
6344	Geez	mouth	ˀaf		(CDG 8)	35
6345	Tigre	mouth	ˀaf		(WTS 388)	35
6346	Tigrinya	mouth	ˀaf		(TED 1546)	35
6347	Amharic	mouth	af		(AED 1346)	35
6349	Harari	mouth	af		(EDH 19)	35
17951	Selti	mouth; language	af		(EDG 19)	35
17952	Wolane	mouth; language	af		(EDG 19)	35
17953	Zway	mouth; language	af		(EDG 19)	35
17957	Chaha	mouth	āf		(EDG 19)	35
17958	Ezha	mouth	āf		(EDG 19)	35
17959	Endegen	mouth	āfʷ		(EDG 19)	35
17960	Ennemor	mouth	āfʷ		(EDG 19)	35
17961	Gyeto	mouth	āfʷ		(EDG 19)	35
17954	Muher	mouth	af		(EDG 19)	35
17955	Masqan	mouth	af		(EDG 19)	35
17956	Gogot	mouth	af		(EDG 19)	35
17962	Soddo	mouth	af		(EDG 19)	35
6348	Soddo	mouth	af		(EDG 19)	35
	PWS	opening, hole	*ḫaw-		(Kogan 2015: 33)	36
3720	Hebrew	hole, crevice	ḥōaḥ		(HALOT 296)	36
3721	Arabic	an aperture in a wall, a passage between any two houses	ḫawḫat-		(Lane 820)	36
3722	Sabaic	passageway, corridor	ḫḫ		(SD 65)	36
3723	Minaean	portico	ḫh		(R 2771:5)	36
3724	Qatabanian	door, gate	ḫw		(LIQ 71)	36
3725	Geez	door, gate	ḫoḫət		(CDG 260)	36
1103	Mehri	mouth; entrance, opening	ḫā		(ML 454)	36
98	Jibbali	mouth	ḫɔh		(JL 310)	36
	PS	name	*šVm-		(CDG 504, Kogan 2015: 33)	37
7936	Akkadian	name	šumu		(CAD Š₃ 284, AHw. 1274)	37
23905	Ebla	name	su-mu-um /šumum/		(VE 1144, Kogan–Krebernik 2021b: 684)	37
522	Ugaritic	name	šm		(DUL 822)	37
636	Hebrew	name	šēm		(HALOT 1548)	37
2354	Samalian	name	ˀšm		(DNWSI 1155)	37
2355	Old Aramaic	name	(ˀ)šm		(DNWSI 1155)	37
637	Syriac	name; fame, glory; person	šmā		(LSyr. 784, SL 1569)	37
2357	Mandaic	name	šuma, ušma		(MD 454)	37
2358	Maalula	Name	ešma		(GNDM 90)	37
2359	Turoyo	Name (name)	əšmo		(RW 254)	37
2356	Arabic	name	ˀism-		(Lane 1435)	37
6350	Geez	name	səm		(CDG 504)	37
6351	Tigre	name	šəm		(WTS 175)	37
6352	Amharic	name	səm		(AED 466)	37
6354	Harari	name	sum		(EDH 140)	37
6353	Soddo	name	səm		(EDG 545)	37
1104	Mehri	name	ham		(ML 158)	37
2622	Jibbali	name	šum		(JL 262)	37
	PS	new	*ḥdṯ		(CDG 225, Kogan 2015: 33)	38
7920	Akkadian	new	eššu		(CAD E 374, AHw. 258)	38
523	Ugaritic	new	ḥdṯ		(DUL 355)	38
638	Hebrew	new	ḥādāš		(HALOT 294)	38
16797	Jewish Babylonian Aramaic	new	ḥăḏaṯ		(DJBA 433)	38
639	Syriac	new; young	ḥatā		(LSyr. 217, SL 418)	38
16798	Mandaic	new	hadta		(MD 116)	38
16796	Turoyo	neu (new)	ḥaṯo		(RW 224)	38
100	Arabic	new	ḥadīṯ-		(Lane 529)	38
6355	Geez	new	ḥaddis		(CDG 226)	38
6356	Tigre	new	ḥaddis		(WTS 95)	38
6357	Tigrinya	new	ḥaddis, ḥaddiš, ḥaddəš, ḥadduš		(TED 285)	38
6359	Amharic	new	addis		(AED 1306)	38
6361	Harari	new	ḥaǯīs		(EDH 81)	38
19923	Selti	new	haǯis		(EDG 18)	38
19922	Wolane	new	aǯis		(EDG 18)	38
19924	Gafat	être neuf	addäsä		(Leslau 1956:172)	38
19925	Gafat	new	hadis		(Leslau 1945: 158)	38
19926	Gogot	new	addis		(EDG 18)	38
6360	Soddo	new	aǯǯis		(EDG 30)	38
	PS	to cut, to make an incision	*gdd		(Kogan 2015: 33)	39
104	Akkadian	to chop	gadādu		(CAD G 8, AHw. 273)	39
105	Hebrew	to make incisions upon oneself	gdd		(HALOT 177)	39
107	Samaritan	to destroy; to dig; to tear; to divide	gdd		(DSA 128)	39
108	Samaritan	to renew; to dedicate	gdd		(DSA 128)	39
106	Jewish Babylonian Aramaic	to cut off	gdd		(DJBA 210)	39
109	Syriac	to cut off	gdd		(LSyr. 103, SL 204)	39
110	Mandaic	to cut off	gdd		(MD 80)	39
111	Arabic	to cut, to cut off	ǯdd		(Lane 384)	39
112	Chaha	to tear, to make a hole	gädädä		(EDG 262)	39
113	Ezha	to tear, to make a hole	gädädä		(EDG 262)	39
114	Ezha	to tear, to make a hole	gäddädä		(EDG 262)	39
120	Endegen	to tear, to make a hole	gättädä		(EDG 262)	39
119	Ennemor	to tear, to make a hole	gätädä		(EDG 262)	39
115	Muher	to tear, to make a hole	gäddädä		(EDG 262)	39
116	Masqan	to tear, to make a hole	gäddädä		(EDG 262)	39
117	Gogot	to tear, to make a hole	gäddädä		(EDG 262)	39
118	Soddo	to tear, to make a hole	gäddädä		(EDG 262)	39
	PWS	to be good, lucky, excellent	*gd		(Kogan 2015: 191, Kogan 2015: 33, DRS 99‒100, 105‒106)	40
124	Hebrew	fortune	gad		(HALOT 176)	40
125	Jewish Palestinian Aramaic	luck	gaddā		(DJPA 121)	40
126	Samaritan	fortune	gd		(DSA 128)	40
127	Syriac	fortune, lot, fate	gaddā		(LSyr. 104, SL 204)	40
128	Mandaic	fortune, success, luck	gada		(MD 73)	40
130	Arabic	fortune	ǯadd-		(Lane 385)	40
129	Arabic	to be fortunate	ǯdd		(Lane 384)	40
12280	Arabic	to be good, approvable, excellent	ǯwd		(Lane 481)	40
131	Tigre	luck, fortune	gäd		(WTS 602)	40
132	Tigrinya	luck, good luck or good fortune	gäddi		(TED 2356)	40
133	Amharic	luck	gädd		(AED 2034)	40
12281	Soddo	wonderful, marvelous, splendid	gud		(EDG 261)	40
	Proto-MSA	to be new	*ydn		(Kogan 2015: 33, ibid. 527)	41
134	Mehri	new	yədīn		(ML 461)	41
135	Jibbali	new	ódín		(JL 287)	41
	PS	night	*layliy(-at)-		(CDG 314, Fronzaroli 1965a: 141, 147, 150; Kogan 2011: 196; Kogan 2015: 33)	42
137	Akkadian	evening	līlâtu		(CAD L 184, AHw. 552)	42
1379	Akkadian	to lie down	niālu		(CAD N₁ 204, AHw. 784)	42
10743	Ebla	Sum. Ù.DI	na-a-um		(VE 1131; Krebernik 1983: 40)	42
10744	Ebla	Sum. Ù.DI.DI	tá-ì-lum		(VE 1132; Krebernik 1983: 40)	42
524	Ugaritic	night	ll		(DUL 497)	42
640	Hebrew	night	layil		(HALOT 528)	42
16799	Jewish Babylonian Aramaic	night	lelyā		(DJBA 626)	42
641	Syriac	night	lelyā		(LSyr. 366, SL 691)	42
16800	Mandaic	night	lilia		(MD 236)	42
15679	Turoyo	Nacht (night)	lalyo		(RW 289)	42
5145	Arabic	night	layl-, laylat-		(Lane 3015)	42
5146	Sabaic	night	lly		(SD 83)	42
5147	Qatabanian	night	lyl		(LIQ 92)	42
5148	Geez	night	lelit		(CDG 314)	42
5149	Tigrinya	night	läyti		(Kogan 2011: 196)	42
5150	Amharic	night	let		(Kogan 2011: 196)	42
5151	Mehri	night	līlət		(ML 259)	42
7783	Soqotri	night	ľéľhe		(LS 233; CSOL I 603; CSOL II 528)	42
	PS	evening	*mušy(-at)-		(CDG 368; Fronzaroli 1965a: 141, 147, 150; Kogan 2011: 196; Kogan 2015: 33)	43
5152	Akkadian	night	mušītu		(CAD M₂ 271, AHw. 683)	43
138	Akkadian	night	mūšu		(CAD M₂ 291, AHw. 687)	43
23754	Ebla	to spend the night	ma-[s]a-a-um /mašāyum/		(VE 816)	43
23904	Ebla	night	me-su /mīšu/		(VE 816, Kogan–Krebernik 2021b: 684)	43
5153	Arabic	evening	musy-, masāˀ-		(LA 15 325, Lane 3020)	43
5154	Geez	evening	məset, məsyat		(CDG 368)	43
	PS	bone	*ˁaṯ̣m-		(SED I No. 25)	44
5347	Akkadian	bone	eṣemtu		(CAD E 341, AHw. 251)	44
6065	Ebla	bone	a-ṣa-mu-um		(VE 417; Krebernik 1983: 16)	44
489	Ugaritic	bone	ˁṯ̣m		(DUL 197)	44
1137	Hebrew	bone	ˁäṣäm		(HALOT 869)	44
147	Jewish Palestinian Aramaic	thigh of an animal	ˁṭm		(DJPA 401)	44
142	Jewish Palestinian Aramaic	bone	ṭm		(DJPA 226)	44
144	Christian Palestinian Aramaic	thigh	ṭm		(DCPA 150)	44
