ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	ALIGNMENT
16079	hebrew	(pi.) to penetrate, to perforate	plš	plʃ	p l ʃ		1819	- - p - l - ʃ -
3109	hebrew	(pi.) to reach, to obtain, to find	pwḳ	pwqˤ	p w qˤ		276	- - - p - - w qˤ - -
2746	hebrew	(pi.) to search for, to demand	bḳš	bqˤʃ	b qˤ ʃ		224	b qˤ ʃ
15003	ps	(piece of) skin	*gu/alb-	gu	g u		1653	g u - - - -
4622	arabic	(pl. banātu ˀāwān) jackal	ˀibnu ˀāwan	ʔibnu	ʔ i b n u		481	ʔ i b n u -
4045	arabic	(pl. ˀarāwiyy, ˀarwā) mountaingoat	ˀurwiyyat-	ʔurwijjat-	ʔ u r w i j j a t		382	ʔ u r w i j j a t
4130	syriac	(pl. ˁedḳē; ˁetḳē) lock of hair; fringes	ˁedḳətā	ʕedqˤətaː	ʕ e d qˤ ə t aː		392	ʕ e d qˤ ə t aː
1708	biblicalaramaic	(pl.) bird	ṣippərīn	sˤippəriːn	sˤ i p p ə r iː n		106	sˤ i p p ə r iː n -
9833	jewishbabylonianaramaic	(pl.) blains, pustules	ˀăbaˁbīˁīn	ʔăbaʕbiːʕiːn	ʔ ă b a ʕ b iː ʕ iː n		1003	ʔ ă - b a ʕ b iː ʕ - iː n - -
11330	mandaic	(pl.) kids, lambs, calves, young of animals	iamuria	iamuria	i a m u r i a		1169	- i - a m u r i a
4932	syriac	(pl.) kleine Tierchen, die im Brunnen leben (small animals that live in a well)	ˁalḳe	ʕalqˤe	ʕ a l qˤ e		506	ʕ a - l - qˤ - - - e
2245	jewishpalestinianaramaic	(pl.) lower parts	šplyn	ʃpljn	ʃ p l j n		160	- - - - ʃ - p - l j n
11888	arabic	(pl.) malheur, adversité, infortune (misfortune, adversity)	dibār-	dibaːr-	d i b aː r		1224	d i b aː r - -
3845	arabic	(pl.) nom d'oiseaux fabuleux (name of fabulous birds)	ˀabābīl-	ʔabaːbiːl-	ʔ a b aː b iː l		361	ʔ - a b aː b iː l - -
15004	jewishbabylonianaramaic	(pl.) scales	galbīn	galbiːn	g a l b iː n		1653	g a l b iː n
16214	christianpalestinianaramaic	(pl.) swamp, marsh	bṣyn	bsˤjn	b sˤ j n		1835	b - sˤ j n - - -
2672	ugaritic	(place of) dominion	ˀudn	ʔudn	ʔ u d n		207	ʔ u d - - n -
1022	jibbali	(plants) to grow	zéraˁ	zéraʕ	z é r a ʕ		53	- - z é - r - a ʕ
1020	mehri	(plants) to grow	zūra	zuːra	z uː r a		53	- - z uː r - - a -
12004	jibbali	(plants) to grow	bɔḳɔ́l	bɔqˤɔ́l	b ɔ qˤ ɔ́ l		1235	b ɔ - qˤ ɔ́ - l -
12003	mehri	(plants) to grow	bəḳáwl	bəqˤáwl	b ə qˤ á w l		1235	b ə - qˤ á w l -
15571	hebrew	(po.) to stir, to rouse;  (hitpo.) to totter backwards and forwards	prr	prr	p r r		1749	- - - p - r - - - - r -
12155	christianpalestinianaramaic	(pol.) to instruct, to teach	byn	bjn	b j n		1252	- - b - - j - n - -
12080	hebrew	(pu. part.) crooked	məˁuḳḳāl	məʕuqˤqˤaːl	m ə ʕ u qˤ qˤ aː l		1244	m ə ʕ u qˤ qˤ aː l - - -
18018	hebrew	(pu.) to be covered (with precious stones); to fall into a swoon, (hitpa.) to wrap oneself up; to become faint	ˁlp	ʕlp	ʕ l p		2083	ʕ - l - p - -
10062	hebrew	(pu., hitp.) to behave like a madman	šgˁ	ʃgʕ	ʃ g ʕ		1025	ʃ - - g - ʕ
3078	hebrew	(qal) to please; (pi.) to clean	špr	ʃpr	ʃ p r		269	ʃ - - p - r -
9999	hebrew	(qal, hitp.) to cough	šˁl	ʃʕl	ʃ ʕ l		1021	- - ʃ - - ʕ - l -
3046	hebrew	(qal, pi.) to love, to meet someone with love, to take pity on someone	rḥm	rħm	r ħ m		266	r - ħ - m - - -
13102	pws	(spread) hand; span	*zVr(-at)-	z-r-	z r		1340	z - - r - - -
7916	ps	(stiff) hair	*γapar-	ɣapar-	ɣ a p a r		832	ɣ a p - a - r - - -
13846	protomsa	(swollen) testicle	*kaˁl-at-	kaʕl-at-	k a ʕ l a t		1453	k a ʕ l a t
18116	parm	(to be) bad	*lḥy	lħj	l ħ j		2103	l ħ j -
1823	ps	(to be) good	*ṭyb/ṭwb	tˤjb	tˤ j b		116	- tˤ - - j - b -
2161	pcs	(to be) good	*nˁm	nʕm	n ʕ m		151	n - ʕ - - m - -
2163	phoenician	(to be) good	nˁm	nʕm	n ʕ m		151	n - ʕ - - m - -
17952	amharic	(to be) sharp	səl, šul	səl	s ə l		2069	s ə - l
8410	pes	(to be) small	*nˀs/*ˀns	nʔs	n ʔ s		865	- - n - ʔ - s
8483	pes	(to be) warm, hot	*mwḳ	mwqˤ	m w qˤ		872	m - - w - qˤ - - - -
8407	ps	(to be) weak	*ˀnš	ʔnʃ	ʔ n ʃ		864	ʔ - n - ʃ -
1525	pcs	(to) sign	*ˁlm	ʕlm	ʕ l m		93	ʕ - - l - m -
10652	pws	(top of the) head; brains	*dVmāγ-	d-maːɣ-	d m aː ɣ		1092	d - m - aː ɣ
4242	ps	(type of a tree)	*bay(a)n-	bajn-	b a j n		407	b a j n -
15063	ps	(wild) cat	*dVm(V)m-	d-mm-	d m m		1660	d - m - m - -
15266	pcs	(wild) dove	*ṣulṣVl-	sˤulsˤ-l-	sˤ u l sˤ l		1697	sˤ u l sˤ - l - -
4042	ps	(wild) goat gazelle	*ˀarwiy-	ʔarwij-	ʔ a r w i j		382	ʔ a r w i j - - -
6451	hebrew	(wild) honeybee	dəbōrā	dəboːraː	d ə b oː r aː		665	- - - d ə - b - - oː r - - aː
4753	amharic	(without translation)	wiza	wiza	w i z a		493	- - w i - - z a
17971	mehri	(woman) to keep the face covered	γátfen	ɣátfen	ɣ á t f e n		2073	- ɣ á t f e n -
15380	ps	(young of) ungulate	*w/yaˁr-, *w/yarˁ-	w	w		1723	- - - - - w -
15358	ps	(young) bull	*ṭaγ-	tˤaɣ-	tˤ a ɣ		1718	tˤ a - - ɣ -
10541	hebrew	(young) ram	kar	kar	k a r		1077	k a - r -
13611	pcs	- care, attention	*ḥipṯ̣	ħipθˤ	ħ i p θˤ		1408	ħ i p - θˤ -
12126	soqotri	1. after; 2. afterwards	báˁad	báʕad	b á ʕ a d		1249	b á ʕ a d -
5031	soqotri	1. aunt; 2. stepmother	ḥéľoʰ	ħéloʰ	ħ é l oʰ		512	ħ é l - - oʰ
2414	soqotri	1. boy; 2. son	ˁouyέghɛn	ʕoujeghɛn	ʕ o u j e g h ɛ n		185	ʕ o u j e g h ɛ n -
14947	soqotri	1. calf; 2. small of cattle	fóľhi	fólhi	f ó l h i		1642	f ó l h i -
2415	soqotri	1. girl; 2. daughter	ˁougénoʰ	ʕougénoʰ	ʕ o u g é n oʰ		185	ʕ o u - - g - é n oʰ
3579	soqotri	1. give!; 2. let!	hábe	hábe	h á b e		340	- - h á b e
412	soqotri	1. hair; 2. wool	ŝfeʰ	ɬfeʰ	ɬ f eʰ		22	ɬ - f eʰ -
494	soqotri	1. head; 2. top, upper part	ri	ri	r i		24	- - r - - i - - -
5563	soqotri	1. left; 2. left side	ŝíˀimhiľ	ɬíʔimhil	ɬ í ʔ i m h i l		565	- - ɬ í ʔ i m h i l -
2413	soqotri	1. man; 2. husband; 3. someone	ˁag	ʕag	ʕ a g		185	ʕ a - - - g - - - -
1569	soqotri	1. new moon; 2. month	ŝέhɛr	ɬehɛr	ɬ e h ɛ r		95	- - ɬ e h ɛ r - - - -
9931	soqotri	1. old; 2. big	ŝíbɛb	ɬíbɛb	ɬ í b ɛ b		1012	ɬ í - b ɛ b - -
14357	soqotri	1. on, above; 2. in addition, besides	ṭᵃhar	tˤᵃhar	tˤᵃ h a r		1550	tˤᵃ h a r
5010	soqotri	1. paternal uncle; 2. fatherinlaw	dédoʰ	dédoʰ	d é d oʰ		509	d é d oʰ -
11919	soqotri	1. rib cage, thorax; 2. side, flank	dέfɛʰ	defɛʰ	d e f ɛʰ		1227	d e - f ɛʰ - -
6938	soqotri	1. rib; 2. side	ẓ̂aḷˁ	ẓ̂aḷʕ	ẓ̂ a l̩ ʕ		715	ẓ̂ a - l̩ - ʕ - -
1951	soqotri	1. round; 2. wellshaped, pretty	gáˁḷhaḷ	gáʕḷhaḷ	g á ʕ l̩ h a l̩		129	- g á ʕ - - l̩ h a l̩ -
6829	soqotri	1. skin, hide; 2. body	gad	gad	g a d		704	g a - - - d -
2014	soqotri	1. sun; 2. day	ʸhom or šɔm	ʸhom	ʲh o m		134	ʲh o - - - m -
4480	soqotri	1. to accumulate, to gather 2. to enter the pen in the morning; 3. to come home at noon	gέhɛm	gehɛm	g e h ɛ m		451	g e h ɛ m - -
14695	soqotri	1. to be ahead; 2. to block the way; 3. to lie in wait, in ambush	ḳédem	qˤédem	qˤ é d e m		1601	qˤ é d e m -
14534	soqotri	1. to be attached to someone, to be fond of him/her; 2. to fawn over	róˀom	róʔom	r ó ʔ o m		1577	r ó ʔ o m -
14341	soqotri	1. to be slippery; 2. to slip	ṭáhaḳ	tˤáhaqˤ	tˤ á h a qˤ		1545	tˤ á h a qˤ
4430	soqotri	1. to block; 2. to enclose, to shut in	ˁer	ʕer	ʕ e r		438	ʕ e - - - r
3366	soqotri	1. to come, to reach; 2. to be able	éraḥ	éraħ	é r a ħ		324	- é r a ħ -
4290	soqotri	1. to do, to make; 2. to say	ˁö́mor	ʕö́mor	ʕ ö́ m o r		419	ʕ ö́ m o r
308	soqotri	1. to eat; 2. to enjoy, to consume (wealth)	te	te	t e		18	t e - - - -
12627	soqotri	1. to ejaculate; 2. to be fulfilled (a dream)	fíti	fíti	f í t i		1301	f í t - - i
16090	soqotri	1. to hew; 2. to wean, to stop suckling	fö́ḷos	fö́ḷos	f ö́ l̩ o s		1820	f ö́ l̩ - o s -
3400	soqotri	1. to pass by; 2. to hit, to reach the mark (a thrown object)	éte	éte	é t e		326	- é t - - e
12902	soqotri	1. to push; 2. to refuse; 3. to produce fresh shoots (a palm tree)	fέrfer	ferfer	f e r f e r		1321	f e r f e r -
3702	soqotri	1. to turn one’s face, to head for; 2. to favor somebody	fíni	fíni	f í n i		347	- - f í - - - - n - - i -
12077	soqotri	1. to want; 2. to like, to love	ˁégeb	ʕégeb	ʕ é g e b		1243	ʕ é - g e b -
18335	soqotri	1. to wean; 2. to stop watering	ˁéraẓ̂	ʕéraẓ̂	ʕ é r a ẓ̂		2151	ʕ é r a ẓ̂
3478	turoyo	1. töten (to kill)	qṭl	qtˤl	q tˤ l		332	q - tˤ - l -
2416	soqotri	1. woman; 2. wife	ˁážeʰ	ʕážeʰ	ʕ á ž eʰ		185	ʕ á - - - - ž eʰ - -
4836	jibbali	2–4 year old camel	ˁiźɔ́g, dim. ˁálgεn	ʕiźɔ́g	ʕ i <?> ɔ́ g		499	- - - ʕ - i <?> - - - ɔ́ g
3906	ebla	= Sum. AMA.MUŠ	ì-pá-ù-um	ì-pá-ù-um	ì p á ù u m		368	- ì - p á ù - - u m
3919	ebla	= Sum. NAM.KUR	ir-bí-núm	ir-bí-núm	i r b í n ú m		369	- i r - b - í n ú m
2855	ebla	= Sum. NAM.NA.DU.DU	nu-bí-a-núm	nu-bí-a-núm	n u b í a n ú m		249	n u b í - a n ú m
6405	ebla	= Sum. NIN.ḪUR.BA.UM	ḫur-ba-um	xur-ba-um	x u r b a u m		655	x u r b a - u - m -
497	ebla	= Sum. SAGxIGI	gag-gú-tum /ḳaḳḳudum/	gag-gú-tum	g a g g ú t u m		25	g a g - g ú - t u m
5139	ebla	= Sum. [T]ÚG.UŠ.MUŠEN	ìr-lu-um /ˁerrum/	ìr-lu-um	ì r l u u m		528	- ì - - - r l u u m
7372	ebla	= Sum. íb.áš	wa-rí-ku₁₇-um, wa-rí-gúm	wa-rí-ku₁₇-um	w a r í k u ¹₇ u m		758	w a r í - k u - - - ¹₇ u m
16210	arabic	= rašaḥa 'to leak, to ooze (of water)'	baṣṣa l-māˀu	basˤsˤa	b a sˤ sˤ a		1834	b a sˤ - sˤ a -
3536	ps	?	*šry/šrw	ʃrj	ʃ r j		338	ʃ - r - j -
10121	hebrew	???	kallā	kallaː	k a l l aː		1034	k a l l aː - - -
6742	amharic	Achilles' tendon	wätär	wætær	w æ t æ r		694	w æ - t æ r -
8051	harsusi	Achilles' tendon	ˀarḳáyb ḏe-fām	ʔarqˤájb	ʔ a r qˤ á j b		843	ʔ a r qˤ á j b -
8050	mehri	Achilles' tendon	ˀārḳayb ḏə-fām	ʔaːrqˤajb	ʔ aː r qˤ a j b		843	ʔ aː r qˤ a j b -
8047	arabic	Achilles’ tendon	ˁurqūb-	ʕurquːb-	ʕ u r q uː b		843	ʕ u r q uː - b -
8044	pws	Achilles’ tendon	*ˁarḳVb-	ʕarqˤ-b-	ʕ a r qˤ b		843	ʕ a r qˤ - - b -
6886	harsusi	Adam's apple	ḥelḳemōt	ħelqˤemoːt	ħ e l qˤ e m oː t		711	ħ e - l - qˤ e m oː t
6885	jibbali	Adam's apple	ḥalḳũt	ħalqˤũt	ħ a l qˤ ũ t		711	ħ a - l - qˤ - - ũ t
6884	mehri	Adam's apple	ḥəlḳəmūt	ħəlqˤəmuːt	ħ ə l qˤ ə m uː t		711	ħ ə - l - qˤ ə m uː t
6887	soqotri	Adam's apple	ḥɛlḳṓmoh	ħɛlqˤṓmoh	ħ ɛ l qˤ <?> m o h		711	ħ ɛ - l - qˤ <?> m o h
2503	turoyo	Ader, Halsader, Nervenstrang am Hinterhals, dessen Verletzung schädlich (vein, jugular vein, nerve cord on the back of the neck, damage to which is harmful)	wariḏo	wariðo	w a r i ð o		192	w a - - r - i - ð o
15133	jibbali	Ameise (ant)	ḏerrét	ðerrét	ð e r r é t		1674	ð e r r é t
15222	turoyo	Ameise (ant)	šəšwono	ʃəʃwono	ʃ ə ʃ w o n o		1690	ʃ ə - ʃ - w o n o
3808	ugaritic	Appetit, Begehren; Seele; Lebewesen, Mensch (appetit, desire; soul; living thing; human)	npš	npʃ	n p ʃ		356	n - p - - ʃ - - -
3833	akkadian	Arabian camel, dromedary	ibilu	ibilu	i b i l u		360	- i - b i l u - -
8011	maalula	Arm	ḏrōˁa	ðroːʕa	ð r oː ʕ a		840	- - ð r - oː ʕ a -
329	maalula	Auge	ˁayna	ʕajna	ʕ a j n a		19	ʕ a j - n - - a
330	mlahso	Auge (eye)	ˁayno	ʕajno	ʕ a j n o		19	ʕ a j - n - - o
331	turoyo	Auge; Quelle, Brunnen, Wasserhahn (eye; spring, well, tap)	ˁayno	ʕajno	ʕ a j n o		19	ʕ a j - n - - o
13275	sabaic	Ausstattung, Zierrat, Zubehör (equipment, decoration, accessories)	s₂rˁ	s₂rʕ	s ² r ʕ		1362	s ² - - r ʕ
3051	maalula	Barmhertzigkeit	raḥmṯa	raħmθa	r a ħ m θ a		266	r a ħ - m θ a -
7931	maalula	Bart (beard)	ḏeḳna	ðeqˤna	ð e qˤ n a		833	ð e qˤ - - n a -
2617	turoyo	Bauch; Inneres	gawo	gawo	g a w o		200	g a - w - - o
8061	mlahso	Bein, Unterschenkel, Fuss (leg, lower leg, foot)	čoḳo	čoqˤo	č o qˤ o		844	č o qˤ - - o
6454	maalula	Biene (bee)	ḏapparīṯa	ðappariːθa	ð a p p a r iː θ a		665	- - - ð a p p - - a r iː θ a
95	mlahso	Blut (blood)	dmo	dmo	d m o		5	- d - m o
4934	turoyo	Blutegel (leech)	ˁalḳo	ʕalqˤo	ʕ a l qˤ o		506	ʕ a - l - qˤ - - - o
914	turoyo	Boden, Grund, Wurzel; Erde; Feld, Ackerfeld (soil, ground, root; earth; field, arable field)	arˁo	arʕo	a r ʕ o		46	- a r ʕ - - o
5930	maalula	Böckchen (dwarf antelopes)	γaḏya	ɣaðja	ɣ a ð j a		609	ɣ a ð - j a
4721	turoyo	Bruder (brother)	aḥuno	aħuno	a ħ u n o		491	- a ħ u n o -
5020	turoyo	Bruder der Mutter, Onkel (mother's brother, uncle)	ḥolo	ħolo	ħ o l o		511	ħ o - - l o
6982	ugaritic	Brust	dd	dd	d d		721	d - - d - - -
2158	maalula	Butter	šomna	ʃomna	ʃ o m n a		150	ʃ o m - n a
11246	sabaic	Bußzahlung, Strafe (fine, penalty)	ˀs₂kr	ʔs₂kr	ʔ s ² k r		1158	ʔ s ² - - k - r
6136	turoyo	Bär; Bärin (bear; shebear)	debo, dibbe	debo	d e b o		623	d e b - - o -
17370	ugaritic	D. to oppress, to subdue	dll	dll	d l l		2000	d - l - - l -
17396	akkadian	D. to pulverize, to crash	duḳḳuḳu	duqˤqˤuqˤu	d u qˤ qˤ u qˤ u		2004	- - d u qˤ qˤ u qˤ u
13072	akkadian	Darm	erru	erru	e r r u		1336	- e r - r u
701	turoyo	Darm (intestines)	maˁye	maʕje	m a ʕ j e		34	- - m a ʕ - j e - - -
6298	arabic	Egyptian vulture	raḫam-	raxam-	r a x a m		644	- r a x a m - -
6301	harsusi	Egyptian vulture	reḫemōt	rexemoːt	r e x e m oː t		644	- r e x e m oː t
6295	hebrew	Egyptian vulture	rāḥām	raːħaːm	r aː ħ aː m		644	- r aː ħ aː m - -
6300	jibbali	Egyptian vulture	εrḫõt	εrxõt	ɛ r x õ t		644	ɛ r - x - - õ t
6299	mehri	Egyptian vulture	rəḫəmūt	rəxəmuːt	r ə x ə m uː t		644	- r ə x ə m uː t
6294	pws	Egyptian vulture	*raḫam-	raxam-	r a x a m		644	- r a x a m - -
1760	turoyo	Ei (egg)	bəḥto	bəħto	b ə ħ t o		109	b ə - ħ - - t o
700	turoyo	Eingeweide (guts)	məˁwoṯe	məʕwoθe	m ə ʕ w o θ e		34	- - m ə ʕ - w o θ e -
9337	akkadian	Entzündung	ḳidḫu	qˤidxu	qˤ i d x u		964	qˤ i - d - x - - u
3049	biblicalaramaic	Erbarmen	raḥămīn	raħămiːn	r a ħ ă m iː n		266	r a ħ ă m - iː n
5946	turoyo	Esel (donkey)	ḥmoro	ħmoro	ħ m o r o		610	ħ - m o r o
12097	maalula	Eselsfüllen (donkey foal)	ˁīla	ʕiːla	ʕ iː l a		1246	ʕ iː - - l a
1457	turoyo	Feuer (fire)	nuro	nuro	n u r o		86	n u - - r o
7179	biblicalaramaic	Finger, Zehe	ˀäṣbəˁān (pl.f.)	ʔæsˤbəʕaːn	ʔ æ sˤ b ə ʕ aː n		739	ʔ æ - sˤ - - b ə ʕ aː - n - -
6449	turoyo	Fisch (fish)	nuno	nuno	n u n o		664	n u - n o
1803	hertevin	Fleisch (flesh)	besra	besra	b e s r a		114	b e s - r a - - -
1801	mlahso	Fleisch (flesh)	besro	besro	b e s r o		114	b e s - r o - - -
1802	turoyo	Fleisch (flesh)	baṣro	basˤro	b a sˤ r o		114	b a sˤ - r o - - -
15132	mehri	Floh (flea)	ḏerḏîr	ðerðîr	ð e r ð î r		1674	ð e r ð î r
5151	turoyo	Fluß (river)	nahro	nahro	n a h r o		529	n a h - r o
6003	turoyo	Fohlen (foal)	muhro	muhro	m u h r o		614	m u h - r o -
1650	turoyo	Frau, Ehefrau (wife)	aṯto	aθto	a θ t o		101	- a - - - θ - t o -
10085	turoyo	Frauen (women)	niše, neše	niʃe	n i ʃ e		1030	n i - ʃ - - e
6107	hertevin	Fuchs (fox)	teˀla	teʔla	t e ʔ l a		621	t e - ʔ - - l - - a
6105	mlahso	Fuchs (fox)	taˁlo	taʕlo	t a ʕ l o		621	t a - ʕ - - l - - o
1863	turoyo	Fuß (foot)	raġlo	raɣlo	r a ɣ l o		120	r a ɣ - l o
4749	maalula	Gans	wazzṯo	wazzθo	w a z z θ o		493	- - w a z z θ o
4750	turoyo	Gans (goose)	wazo	wazo	w a z o		493	- - w a - - z o
10941	arabic	God	ˀallāh-	ʔallaːh-	ʔ a l l aː h		1115	ʔ a l l - aː h -
10939	turoyo	Gott (god)	aloho	aloho	a l o h o		1115	- a - l - o h o
402	turoyo	Haar (hair)	ṣaˁro	sˤaʕro	sˤ a ʕ r o		21	sˤ a ʕ - - - r - - - o -
401	maalula	Haare	saˁra	saʕra	s a ʕ r a		21	s a ʕ - - - r - - - a -
4150	mlahso	Hacke (heel) (?)	ˁaḳbo	ʕaqˤbo	ʕ a qˤ b o		394	ʕ - a - qˤ - - b o
434	turoyo	Hand (hand)	iḏo	iðo	i ð o		23	- - - i - ð o
432	maalula	Hand, (seltener) Arm	īḏā	iːðaː	iː ð aː		23	- - - iː - ð aː
436	hertevin	Hand, Seite (hand, side)	ˀida	ʔida	ʔ i d a		23	- ʔ - i - d a
433	mlahso	Hand, Seite (hand, side)	izo	izo	i z o		23	- - - i - z o
483	turoyo	Haupt, Kopf; Ende, Spitze (head; end, top)	rišo	riʃo	r i ʃ o		24	- - r i - - ʃ o -
3304	turoyo	Haus (house)	bayto	bajto	b a j t o		316	b a j t o
3303	turoyo	Haus, Familie (house, family)	be	be	b e		316	b e - - -
6821	maalula	Haut	γelta	ɣelta	ɣ e l t a		704	ɣ e l - - t a
6822	turoyo	Haut, Fell, Leder (skin, fur, leather)	galdo	galdo	g a l d o		704	g a l - - d o
15174	turoyo	Hengst (stallion)	susyo, səsyo	susjo	s u s j o		1680	s u s - - j o
3494	turoyo	Herr, Besitzer (lord, owner)	moro	moro	m o r o		334	m o r - o -
544	maalula	Herz	leppa (suff. lippi)	leppa	l e p p a		27	l e - p - p a
545	turoyo	Herz (heart)	lebo	lebo	l e b o		27	l e - - - b o
5226	turoyo	Himmel (sky)	šmayo	ʃmajo	ʃ m a j o		536	- - ʃ - m a - - j o
4779	turoyo	Hirsch (deer)	aylo	ajlo	a j l o		496	- a - j - l - - o
2808	arabic	Hofraum (courtyard)	ḥāmiyeh	ħaːmijeh	ħ aː m i j e h		238	- ħ aː m i j e h -
4025	turoyo	Holz, Stock (wood, stick)	ḳayso	qˤajso	qˤ a j s o		378	- - qˤ a j s - - o -
584	turoyo	Horn (horn)	qarno	qarno	q a r n o		29	q a r - n - o
6460	mehri	Hornisse, Wespe (hornet, wasp)	haydebbîr	hajdebbîr	h a j d e b b î r		665	h a j d e b b - - î r - - -
15	mlahso	Hund (dog)	kalbo	kalbo	k a l b o		1	k a l - b o
16	turoyo	Hund (dog)	kalbo	kalbo	k a l b o		1	k a l - b o
7378	maalula	Hüfte	werka	werka	w e r k a		758	w e r - - k a - - - - - -
608	akkadian	I	anāku	anaːku	a n aː k u		30	- a n aː k u
622	amharic	I	əne	əne	ə n e		30	- ə n - - e
617	arabic	I	ˀana	ʔana	ʔ a n a		30	ʔ a n - - a
626	chaha	I	əya	əja	ə j a		30	- ə - - j a
609	ebla	I	an-na	an-na	a n n a		30	- a n - n a
619	geez	I	ˀana	ʔana	ʔ a n a		30	ʔ a n - - a
623	harari	I	ān	aːn	aː n		30	- aː n - - -
611	hebrew	I	ˀănī	ʔăniː	ʔ ă n iː		30	ʔ ă n - - iː
612	hebrew	I	ˀānōkī	ʔaːnoːkiː	ʔ aː n oː k iː		30	ʔ aː n oː k iː
613	jewishbabylonianaramaic	I	ˀănā	ʔănaː	ʔ ă n aː		30	ʔ ă n - - aː
615	mandaic	I	ana	ana	a n a		30	- a n - - a
628	masqan	I	əyya	əjja	ə j j a		30	- ə j - j a
627	muher	I	anä	anæ	a n æ		30	- a n - - æ
607	ps	I	*ˀanāku/ˀanV	ʔanaːku	ʔ a n aː k u		30	ʔ a n aː k u
618	sabaic	I	ˀn	ʔn	ʔ n		30	ʔ - n - - -
624	selti	I	ihä	ihæ	i h æ		30	- i - - h æ
614	syriac	I	ˀenā	ʔenaː	ʔ e n aː		30	ʔ e n - - aː
620	tigre	I	ˀana	ʔana	ʔ a n a		30	ʔ a n - - a
621	tigrinya	I	ˀanä	ʔanæ	ʔ a n æ		30	ʔ a n - - æ
610	ugaritic	I	ˀan, ˀank	ʔan	ʔ a n		30	ʔ a n - - -
625	wolane	I	ihe	ihe	i h e		30	- i - - h e
4254	jibbali	I	hé	hé	h é		410	h é
4253	mehri	I	hō	hoː	h oː		410	h oː
4252	protomsa	I	*hā̆	ha	h a		410	h a
4255	soqotri	I	ho, hóhon	ho	h o		410	h o
17584	ebla	I bind (herewith)	a-za-me-du /ˀaṣammid/	a-za-me-du	a z a m e d u		2021	a z a - m e d u
1510	amharic	I do not know; perhaps	ənǯa	ənga	ə n g a		90	- - - ə n g a - -
1511	soddo	I do not know; perhaps	ənǯi	əngi	ə n g i		90	- - - ə n g i - -
1509	tigrinya	I do not know; perhaps	ˀəndəˁi	ʔəndəʕi	ʔ ə n d ə ʕ i		90	- - ʔ ə n d ə ʕ i
1507	geez	I do not know; perhaps, probably	ˀəndāˁi	ʔəndaːʕi	ʔ ə n d aː ʕ i		90	- - ʔ ə n d aː ʕ i
3107	amarnacanaanite	I sent	ia-pa-aḳ-ti	ia-pa-aqˤ-ti	i a p a a qˤ t i		276	- i a p a a - qˤ t i
10521	turoyo	I. arbeiten, funktionieren (to work, to function)	ˁwd	ʕwd	ʕ w d		1074	ʕ - w d
8421	turoyo	I. aufstehen, sich aufmachen, sich anschicken (to get up, open up, get ready)	qym	qjm	q j m		866	- q j m -
70	turoyo	I. beissen (to bite)	nkt	nkt	n k t		4	- n - - k - t - - - -
267	turoyo	I. essen (to eat)	ˀxl	ʔxl	ʔ x l		15	ʔ - x - l - - -
363	turoyo	I. füllen (to fill)	mly	mlj	m l j		20	m - - l - j -
3562	turoyo	I. geben (to give)	ˀb	ʔb	ʔ b		340	- - ʔ - b -
2134	turoyo	I. gelangen, ankommen; reif werden (to arrive, come; get ripe)	mṭy	mtˤj	m tˤ j		148	m - tˤ - j
2975	turoyo	I. herauskommen (to come out)	nfḳ	nfqˤ	n f qˤ		258	- n f - qˤ
3064	turoyo	I. hinaufsteigen (to climb up)	slḳ	slqˤ	s l qˤ		267	- s l - qˤ
517	turoyo	I. hören (to hear)	šmˁ	ʃmʕ	ʃ m ʕ		26	ʃ - - m - ʕ - -
11638	turoyo	I. jagen, fangen; festhalten (to hunt, catch; hold onto)	ṣyd	sˤjd	sˤ j d		1201	- sˤ - - - j - d -
3391	turoyo	I. kommen (to come)	ˀṯy	ʔθj	ʔ θ j		326	ʔ - θ - j -
9201	turoyo	I. kratzen (to scratch)	ḥyk	ħjk	ħ j k		952	ħ - - j - k -
3737	turoyo	I. lernen (to learn)	ylf	jlf	j l f		350	j l f
16510	turoyo	I. machen (to do)	sym	sjm	s j m		1871	- - s - - j - m -
11505	turoyo	I. rufen (to call)	qry	qrj	q r j		1187	q - r j -
1958	turoyo	I. sagen (to say)	ˀmr	ʔmr	ʔ m r		130	ʔ - m r
8702	turoyo	I. saugen (to suck)	ynḳ	jnqˤ	j n qˤ		900	- j n - qˤ -
1776	turoyo	I. schlagen, werfen, schießen; wehen (to hit, throw, shoot; blow)	mḥy	mħj	m ħ j		111	m - ħ - j -
1982	turoyo	I. schwimmen (to swim)	sḥy	sħj	s ħ j		132	s ħ j - -
2660	turoyo	I. sehen; finden (to see; find)	ḥzy	ħzj	ħ z j		206	ħ - - z j -
1971	turoyo	I. sich setzen (to sit down)	yotu	jotu	j o t u		131	- - - - j o t u
119	turoyo	I. sterben (to die)	myṯ	mjθ	m j θ		6	- m j - θ -
18001	turoyo	I. to be heavy	yḳr	jqˤr	j qˤ r		2079	j - qˤ - r -
9115	arabic	I. to be near, approach IV. to become near to bringing birth	dnw	dnw	d n w		946	d - - n w -
11611	turoyo	I. to inhale	nšm	nʃm	n ʃ m		1198	- - n - ʃ - m
11718	turoyo	I. to laugh	gḥk	għk	g ħ k		1210	g - ħ - k - - -
2177	turoyo	I. to pierce	nḳw	nqˤw	n qˤ w		152	n - - qˤ - w -
